post_id,post_text,comment_id,comment_text,like_count,created_at,platform,category,reply_count,parent_id,video_view_count,is_top_comment
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzuRZ3rn2doi0oojuF4AaABAg.AQHUXb2pTPeARpKlAnKpgH,싸서 그런가봐요.영국에 있다가 인천공항에서 여기 한국이구나 느낀건 케리어 실고 있는데 기사가 운전석에 앉아 있음.,0,2026-01-11T04:16:40Z,youtube,vlog,0,UgzuRZ3rn2doi0oojuF4AaABAg,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugwvfo8rjS00sIWCCbl4AaABAg,서울사는데 외국인들이 길에 많아서 흐뭇하지만 걱정도 됩니다 우리나라 부동산 잘 지켜야할텐데. .,0,2025-12-19T08:46:51Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzxNXRTd1QETQGu-m14AaABAg,솔직히 길거리 환경만 개선돼도 만족도 대폭 늘 듯.,1,2025-12-06T07:39:45Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgyTpm0zQwpwdAA9xUl4AaABAg,우리나라는 더욱 발전해야함 경제가 너무 위험함,2,2026-02-13T11:24:11Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugx4VvBEP5LdGoiqMbh4AaABAg,서울만 보지말고 부산도 오세요 볼거리 먹거리 놀거리 넘 많아요,2,2026-01-27T07:13:29Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgyhOEFuWJGyU-hLkHd4AaABAg,앤 넥스트 코스 이즈 광장시장😂,0,2025-11-25T14:35:52Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugwm4cVsByNWiYsKZCB4AaABAg,부산이나 경주를 가봐야죠,0,2026-04-03T07:21:05Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugw3GsrbVOYWg0OSoNB4AaABAg,마지막 말 안해줬으면 섭섭할뻔 ㅋㅋ,0,2026-01-29T12:34:47Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwuDKBhlcHIM_dMhUJ4AaABAg,방사능 맛 못잊어 뭐 이런건가..,1,2025-12-10T00:54:20Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwKjfH2kVnJhKoZ8lJ4AaABAg,한식은 주식이니 당연 맛나지만 일본음식 도 맛나요~~~ 댓글이 넘 국뽕..,2,2026-03-18T06:47:57Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgxZP1uepUYo0G14jyd4AaABAg,일본 6개 도시 14일 한국. 서울. 한개도시. 음,3,2026-01-18T01:01:08Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugw_3QMsjhYFzGL-4yp4AaABAg,서울 원툴에서 벗어나서 다른 도시들도 서울과 다른 특색있는 도시가 되길바람,1,2026-05-09T03:04:18Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwROF_JvxQ9ppNXq4d4AaABAg,청계천 멋지지.,0,2025-11-29T08:38:07Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwzUOAoU3y4KEjXjUp4AaABAg,제발 광장시장만 가지마세요~~,4,2026-01-14T01:45:14Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgyLy57_hyducJXyh-R4AaABAg,멀고 쿄통때문에 그렇지~ 남해도 외국인들이 관광하면 너무좋아할곳이지,2,2026-01-24T03:50:56Z,youtube,vlog,1,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgyLy57_hyducJXyh-R4AaABAg.ASLl91ylzIdAVp5cfd2Fpl,"경북태어나 서울사는데, 남해여행은 감동이었음..",0,2026-04-20T12:10:01Z,youtube,vlog,0,UgyLy57_hyducJXyh-R4AaABAg,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzqKuYF5G2AWtveX7B4AaABAg,요번에 엑스 국가공개 하면서 보니까 온라인에 한국말하는 분란 일본인들 엄청많더라구요 중공댓글부대가 유명해서 중공인만 많은줄 알았는데 유툽이나 엑스쪽은 일본인이 참 많아요,46,2025-11-24T11:00:08Z,youtube,vlog,0,,1982779,1
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgyH4xCttXphLuwgfIl4AaABAg,6개 도시 6일 😂😂😂,0,2025-12-13T20:04:23Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugw5G8-2xMnNe_fSef14AaABAg,그만큼 우리나라가 외국인들 입장에서는 서울 말고는 갈 곳이 없다는거임 저거..서울 몰빵이라..일본만 해도 도쿄 오사카 후쿠오카 삿포로 교토 오키나와 등 갈 곳이 많음..,2,2025-12-02T16:40:40Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwaM9T_l52C4_YQ-op4AaABAg,"나는 서울 토박이고 게임을 좋아해서 방콕하는 중인데..
서울이 NO.1이야? 게임접고 밖에 나가볼까?",0,2026-03-25T08:43:20Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgyMlna6Yi-BUfEssFh4AaABAg,캘리포니아 출신들 이신가? 말투가 😂😂😂,0,2026-04-06T22:58:11Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgxJQzAqNW6DKNIwkZR4AaABAg,대만 타이페이에 가면 더 놀랄거라고 봅니다.,0,2025-11-25T23:41:38Z,youtube,vlog,1,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgxJQzAqNW6DKNIwkZR4AaABAg.APyOiWCOi5ZAQ57xFJHz1E,왜요~?,2,2025-11-28T23:49:01Z,youtube,vlog,0,UgxJQzAqNW6DKNIwkZR4AaABAg,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzXEcD_VBPheIoZPuN4AaABAg,외국인들이 일본여행 온 김에 한국여행와서 일본-한국 오가는 비행기 티켓이 엄청 비싸졌다던데 ㅠ.,0,2025-12-10T22:44:37Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugx6wHuSUBkHvsLGCX14AaABAg,일본에서6개도시나 갔다매  서울 달랑가구선,0,2026-02-24T07:49:26Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzKkZnpUKxECdA-8dt4AaABAg,국뽕...,2,2025-12-09T01:14:24Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwKhiDXOHqc-qe4o7R4AaABAg,방문객 통계를 갖고 객관적으로 ...  이런  국뽕이  도움이 되는가,5,2025-12-03T13:23:25Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugy1pzk1QRnnfNUTXXl4AaABAg,16일간 6개도시 여행이면 빡세게 다니긴 했네,0,2026-05-01T16:47:32Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgxsPtB4r4JgBXW9end4AaABAg,그래도 다시 와라,4,2025-11-23T11:25:50Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwqNAVnAdTghy_P4Vx4AaABAg,"일본은 그냥 조타~한가하다 로  좋은느낌이면
한국은 판타스틱 와우~ 도파민터지는 좋은 느낌이지",0,2026-07-07T13:43:24Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgxIiXvMlJj_IR62pY94AaABAg,"원래 유럽 여행가서도 처음에 로마 파리 목적지로 하다가 결국 중간 경유지인 스위스가 제일 좋았다고 하는
그런 기분인 걸까 ㅋㅋ",0,2026-06-09T00:26:08Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugzuf1r_CPf6b_GCZ_J4AaABAg,"게임, 애니 좋아하는 남자들이 일본 좋아하고
케이팝, 드라마 좋아하는 여자들이 한국 좋아함
클럽 문화는 한국이 훨씬 세련되고 재밌음",0,2026-03-13T10:33:06Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgxB6TCNSMg0axtqith4AaABAg,일본을 방문하는김에 (원래 목적지) 한국을 잠깐 들리는 외국분들이 많은 거 같더라고요.. 한국 여행해야지! 보단 일본에 가야하니까 그냥 지나가다가 들리는....,27,2025-12-03T06:42:03Z,youtube,vlog,1,,1982779,1
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgxB6TCNSMg0axtqith4AaABAg.AQGAOmlEKUDAUgmqcJLktI,일본에 온김에 그냥가기 뭣하니 한번 들렀다간다 이 느낌이죠.  한국이 더럽다는 평이 예전에는 많았는데 요샌 어떠려나요.일본에 비했을땐 우리가 지저분하긴 합니다.,0,2026-03-23T10:11:50Z,youtube,vlog,0,UgxB6TCNSMg0axtqith4AaABAg,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwFw617xEMFg_VN4EJ4AaABAg,일본음식 이틀째부턴 먹을게없어 우리음식 귀하다귀해,0,2026-04-28T13:25:47Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwjQ5zCJb5bW9WEN8V4AaABAg,대화가 글씨때문에 안보여요ㅠ,2,2025-11-27T13:41:28Z,youtube,vlog,1,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwjQ5zCJb5bW9WEN8V4AaABAg.AQ1TcYs7ClLAQ5n9pDLgWV,아래에 넣은 자막 말씀이신가요? 어떤것에 가리나요?,0,2025-11-29T05:57:53Z,youtube,vlog,0,UgwjQ5zCJb5bW9WEN8V4AaABAg,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugxhqh2ifNSsPhsOiTd4AaABAg,일뽕을 많든건 av가 50%임 ㅋㅋㅋㅋ,14,2025-12-03T00:15:33Z,youtube,vlog,1,,1982779,1
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugxhqh2ifNSsPhsOiTd4AaABAg.AQFUA61u1zqAQaAW0PdXo-,진짜 개소리하네. 누가 야동보고 일뽕을 맞냐?,0,2025-12-11T10:27:05Z,youtube,vlog,0,Ugxhqh2ifNSsPhsOiTd4AaABAg,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwVvlshngoU9EEZNkd4AaABAg,아니 공항에서 택시를 기다린다고???,0,2025-12-31T18:52:52Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgxKcFLgdR8tN4IBnq94AaABAg,아무리 멋있고 경치가 천국 같아도 거기 있는 사람들이 쓰레기라면 두번은 안 간다. 결국 사람이 사람을 이끈다.,0,2026-01-04T11:59:27Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugy5AquYx3yv6P8TxgR4AaABAg,"한국 역세권 도시들 안에...순수한 한국적인 문화 주택들, 옛걸들이 재현되 있는 상징적인 곳들이 있으면 좋겠어요. 광화문 북촌에만 있는게.아닌~",0,2026-04-25T08:58:54Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzylOw4D1DVqzDUvjR4AaABAg,다 좋은 데 K 음주운전과 K 택시 바가지는 진짜 부끄럽습니다...,7,2025-11-28T14:01:16Z,youtube,vlog,2,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzylOw4D1DVqzDUvjR4AaABAg.AQ44gOnbredAQD9gP-vBpg,개막장인 k교통문화 음주 과속 신호위반 무단보행 등등,2,2025-12-02T02:38:07Z,youtube,vlog,0,UgzylOw4D1DVqzDUvjR4AaABAg,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzylOw4D1DVqzDUvjR4AaABAg.AQ44gOnbredAQcH7IgfZ8b,"일본처럼 택시비 올리면 바가지는 줄어들겠죠??
회사를 관두는 이유... 돈 적게주고 힘드니까~
택시 아저씨들도 마찬가지겠지. 뭐",0,2025-12-12T06:03:21Z,youtube,vlog,0,UgzylOw4D1DVqzDUvjR4AaABAg,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgyYbVPUnIgnJ-oG7_x4AaABAg,"서울 외에 여수, 남해, 경주,  속초/고성 등 예쁜 곳이 넘 많은데 외국인들에게 늘 서울만 강조되고 인식되는 것 같아서 그게 많이 아쉽습니다.",1,2026-01-27T14:06:02Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugyey8U4UUMrn5rFAp94AaABAg,서양인들 특히 유럽사람들은 일본을 이미 수백년전부터 동경해 왔고 일본의 미술과 문화가 유럽으로 가서 엄청난 꽃을 피웠지 그것이 지금까지 일본에 대한 서양인의 생각이 이어지는 것이고 영향을 주는것임.. 우리가 생각하는것 이상으로 세대를 이어서 일본은 서양인들에게 지금도 꼭 여행을 가봐야 하는곳으로 생각함..,8,2025-11-27T21:54:29Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgxfQc6hxzByLRWZFnl4AaABAg,일본은 19세기부터 외국에 어필한 나라여서 서구인의 관념에 아직은 일본이 우리보다 우위인게 사실이다,33,2025-11-25T01:28:08Z,youtube,vlog,0,,1982779,1
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzfgmMeafiLXBQpl8t4AaABAg,"서양인들 아시아 투어를 할때 일본은 꼭 가는것 같음 기타도시는 가는김에 덤이고
일본의 관광객수는 우리의 3배가 넘음 미어터짐
수십년전부터 일본은 먹거리 볼거리 일본스런 캐릭터가 확실하다는걸 느낌
우리야 최근에 조금씩 유명해진거고...",1,2026-05-17T11:16:17Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzZZiOa_f47tv8SAx54AaABAg,침뱉는거 안봤나 보네요😂,0,2025-11-27T23:14:10Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwXN2L1VZ2RT4aQUnt4AaABAg,서울은 대단해. 도쿄도 대단해. 모두 아름답고 사랑스런 도시야. 비교는 의미가 없어.,5,2025-12-02T16:46:21Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugwm_5sPkA_X7TokDrh4AaABAg,일본을 먼저 가긴했지만 서울을 최고로 뽑은 만큼 영상 전체에서 서울에 완전 반한게 느껴집니다. 풀 영상을 꼭 보세요!! @SunSoulss,34,2025-11-22T19:20:53Z,youtube,vlog,0,,1982779,1
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugzh8dGPxJcqAiFnaXZ4AaABAg,"일본이 간판 정비, 도로, 인도, 골목길 정비를 집착에 가깝게 하는 이유가, 외국 관광객한테 가장 눈에 띄는 부분이기 때문임. 우리도 좋지만 더 신경써야 함",77,2025-11-23T09:46:40Z,youtube,vlog,8,,1982779,1
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgwIiTTrwEmQHYdggtp4AaABAg,괜찮아 한국 사람들도 일본 좋아함 ㅋㅋㅋ,0,2026-07-02T06:21:34Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzypfdOnB8uYMsPJtZ4AaABAg,요세 숏츠에 왜이리 입간판이 많아진ㄱㅓㅇㅑ,0,2025-11-29T20:53:33Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgygNv-17q8-goGjaX14AaABAg,"관광지로만 보면 일본인것같음.. 외국인도 접근하기 쉽게 대중교통도 잘 만들어놓았고, 관광지역들도 우리나라처럼 무지성 모텔촌, 어떤 지역을 가도 먹을수있는 식당+바가지요금, 자차없으면 접근하기 어려운 우리나라 관광지들 생각하면 일본은 특색있게 유지가 잘 되있고, 관광지도 다양해서 이런 부분은 일본이 좋은것같음… 
하지만 서울한정으로 외국인이 여행온다면 하루정도 정신없는것만 빼면 여행하기에 좋은 나라라고 생각함 ㅎ 인프라 잘되있고, 외국인에 대해서도 호의적이고, 한국음식 난 전세계 음식중에서 최상위권이라고 생각들정도로 다양하게 맛있어서 즐길거리 많다고 생각함…",10,2025-11-29T14:25:21Z,youtube,vlog,3,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgygNv-17q8-goGjaX14AaABAg.AQ6hEgWJSo2AQHzHLMLjZd,공감,0,2025-12-03T23:34:39Z,youtube,vlog,0,UgygNv-17q8-goGjaX14AaABAg,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgygNv-17q8-goGjaX14AaABAg.AQ6hEgWJSo2AQOIm7aNpIT,일본 가까워서 세번 정도 다녀왔는데 한국이랑 별 차이를 모르겠던데요  부산 경주 서울 강원도 전주에도 있을 법한게 다 있던데..ㄱ대중교통은 한국이 훨낫다고 봄 가격차이도 심하고 호텔 빌랴도 방 째깐하고 걍 한국이랑 별반 다르지 않았음 다른 점이라면 일본은 약간 소인국 같은 느낌,6,2025-12-06T10:29:12Z,youtube,vlog,0,UgygNv-17q8-goGjaX14AaABAg,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgygNv-17q8-goGjaX14AaABAg.AQ6hEgWJSo2AS9g8YIrQ7j,일본 30번정도 가봤는데 일본 win입니다. 청결도 서비스 상인들 양심 도시별 특성 축제 등. 울릉도 제주도 바가지 포함 한국은 아직 멀었음.,1,2026-01-19T11:16:17Z,youtube,vlog,0,UgygNv-17q8-goGjaX14AaABAg,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzeW6sHJO-4L2vDtZl4AaABAg,신당역 근처 황학동 동대문쪽은 왜이렇게 담배꽁초가 많나요? 솔직히 홍대가도 담배꽁초 보이고 지저해보이는 부분도 있던데;; 가래침 뱉거나 담배꽁초 좀 어찌했으면;;,1,2026-01-30T02:29:33Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugy8XdwgAkfQCEVGhrh4AaABAg,"나도 그래, 서울이 넘버 원 🤍💜",1,2026-01-27T03:28:59Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgzGNAbh89PzrOen-854AaABAg,일본은 큐알찍어서 메뉴시켰는데 이것도 꽤 신선했음,0,2026-03-30T01:28:07Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugw_GGoDLe--Wce2rSl4AaABAg,일본은 도시마다 특색이 있는데 우리나라는 지방은 다 비슷비슷,1,2025-12-25T02:29:20Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugyo_fM_tfio8Y0PRGV4AaABAg,"경주를 더 잘 정비하고 홍보도 더 하먄 좋겠어요 
불국사는 생각버다 실망스러웠어요
너무 살명이 부족해요
제일 좋았던건 양동마을인데 사람들이 너무 안 가더라구요
유네스코 문화유샄인데
홍보좀 더 해주세요",0,2026-05-01T15:27:47Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,UgyMzIZhtUG5g6azh214AaABAg,글씨가 가려  무슨  말인지  보이나요,0,2025-11-28T15:09:06Z,youtube,vlog,0,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugx0r_NocIaVnMHo8OZ4AaABAg,관광으로 일본도 좋고 한국도 좋고 다 좋지뭐,1,2026-03-18T02:35:13Z,youtube,vlog,1,,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugx0r_NocIaVnMHo8OZ4AaABAg.AUU5bptY-qHAUUi9frl-uD,ㄹㅇ국뽕 싫음,0,2026-03-18T08:20:45Z,youtube,vlog,0,Ugx0r_NocIaVnMHo8OZ4AaABAg,1982779,0
HGCeJQLQ1R4,🔥130만🔥 일본여행후 한국에 온 커플의 솔직한 소감 #한국여행 #외국인반응 #해외반응 #브이로그 #일본여행,Ugwc-lQuYOChjomSvU54AaABAg,"일본은 너무 오랫동안 서구에 알려져있었기때문에 일본을 이기기는 쉽지않다.. 이제는 그나마 일본 갔다 한국도 들르는 분위기.. 짧게 들르는 관광객들이 야속하지만.. 시간이 지나면 한국도 알려지겠죠.. 주변에 한국여러번가는 미국인 많은데 서울부산경주제주전주여수 이런 관광상품이 있나봅니다. 보성녹차밭, 변산반도, 병산서원, 담양대나무 진짜 한국도 아름다운곳 많은데.. 말입니다.",0,2026-04-07T01:44:22Z,youtube,vlog,0,,1982779,0
